,time,power,device_id_x,location_specific,co2,device_id_y
0,2024-08-01T00:00:00Z,2.5481540942564607,ELEUV0202SM2Ja,243 Olsson,447.78333333333336,70886b123bc8
1,2024-08-01T00:10:00Z,2.1501960000023246,ELEUV0202SM2Ja,243 Olsson,444.28333333333336,70886b123bc8
2,2024-08-01T00:20:00Z,2.3863805923610926,ELEUV0202SM2Ja,243 Olsson,445.1525423728813,70886b123bc8
3,2024-08-01T00:30:00Z,2.373820496723056,ELEUV0202SM2Ja,243 Olsson,444.3,70886b123bc8
4,2024-08-01T00:40:00Z,2.419661357998848,ELEUV0202SM2Ja,243 Olsson,449.85714285714283,70886b123bc8
5,2024-08-01T00:50:00Z,2.228010562248528,ELEUV0202SM2Ja,243 Olsson,451.78333333333336,70886b123bc8
6,2024-08-01T01:00:00Z,2.332196128554642,ELEUV0202SM2Ja,243 Olsson,457.75,70886b123bc8
7,2024-08-01T01:10:00Z,2.253432699944824,ELEUV0202SM2Ja,243 Olsson,460.65,70886b123bc8
8,2024-08-01T01:20:00Z,2.088306564837694,ELEUV0202SM2Ja,243 Olsson,462.35593220338984,70886b123bc8
9,2024-08-01T01:30:00Z,2.4791717994958162,ELEUV0202SM2Ja,243 Olsson,463.0,70886b123bc8
10,2024-08-01T01:40:00Z,2.0700082764960825,ELEUV0202SM2Ja,243 Olsson,466.4406779661017,70886b123bc8
11,2024-08-01T01:50:00Z,2.2507706191390753,ELEUV0202SM2Ja,243 Olsson,467.05,70886b123bc8
12,2024-08-01T02:00:00Z,2.1229822654277086,ELEUV0202SM2Ja,243 Olsson,471.85,70886b123bc8
13,2024-08-01T02:10:00Z,2.6021796045824885,ELEUV0202SM2Ja,243 Olsson,471.82758620689657,70886b123bc8
14,2024-08-01T02:20:00Z,2.4471990298479795,ELEUV0202SM2Ja,243 Olsson,473.28333333333336,70886b123bc8
15,2024-08-01T02:30:00Z,2.4974172934889793,ELEUV0202SM2Ja,243 Olsson,481.1666666666667,70886b123bc8
16,2024-08-01T02:40:00Z,2.4514797376468778,ELEUV0202SM2Ja,243 Olsson,481.66101694915255,70886b123bc8
17,2024-08-01T02:50:00Z,2.0726650254800916,ELEUV0202SM2Ja,243 Olsson,485.73333333333335,70886b123bc8
18,2024-08-01T03:00:00Z,2.105034771375358,ELEUV0202SM2Ja,243 Olsson,484.6909090909091,70886b123bc8
